16409671,16335025
16409947,16351116
16419895,16418669
16420385,16401752
16423735,16391528
16425605,16491279
16426479,16199943
16429992,16429652
16433858,16377108
16439090,1068039
16457006,13355848
16460380,16285466
16477773,16475839
16478732,16447039
16481564,16448657
16484156,16391528
16491041,16439321
16494494,15382707
16506014,11968829
16513824,11496625
16514152,4183298
16520888,16514168
16523828,16423958
16524609,10661325
16525178,8003144
16529256,16242984
16537314,16526608
16543998,14697597
16547352,16546917
16547830,16546917
16549544,10689912
16569476,16281363
16578598,12984831
16584259,8222809
16585930,15631236
16586986,6994431
16587130,13819959
16587752,16341408
16594060,14456308
16622687,13533480
16634351,16450058
16671008,16629580
16709136,4788829
16709216,10210203
16714731,13089623
16727778,16696832
16728392,14845962
16732881,10211416
16734014,16698646
16734465,11642586
16735199,16448579
16736899,16629411
16756016,16418669
16758934,16659775
16766895,9588004
16791509,16790451
16792484,5459607
16795615,16899333
16803033,16494406
16820242,9932348
16828528,15463746
16829837,9253177
16833831,16810994
16864091,16782758
16898052,2630936
16905719,14689670
16907523,12788246
16907982,12981921
16916203,16916009
16922145,12139914
16941958,16821809
16949378,12833833
16965593,445083
16970829,8302431
16979576,6505404
16979734,16038348
16983083,16465928
16998736,3929637
17022587,16485378
17044044,16886578
17047552,3178199
17053154,16985346
17060304,4466366
17067818,3690722
17069974,13360465
17085906,14934136
17088648,3685541
17095094,17064214
17107481,16302217
17125180,17099265
17133666,17092397
17143939,17136778
17147911,16946543
17163573,17068725
17167330,17136778
17185310,16212726
17192764,12734775
17197525,16502553
17198941,17194027
17199628,16680223
17203893,16116644
17225487,10462394
17227764,17071600
17230177,16526608
17238275,14416567
17244650,16926710
17268789,17198603
17269241,9637224
17270101,17067410
17272742,16176155
17275583,3579053
17303033,16875556
17308922,14320607
17315864,989524
17327816,17175176
17337387,17162384
17340236,17340143
17350180,17328371
17371233,17033391
17379031,17369429
17380750,17328371
17381207,17128257
17383009,17353334
17387763,17190877
17410708,17352536
17424686,17418760
17433431,17430006
17450383,16697402
17455052,17162384
17458822,17392581
17460781,17199761
17468020,16515714
17471355,12310967
17472019,17271101
17479487,6654419
17482147,9554893
17482461,12987079
17484338,16444927
17485932,14727264
17503324,11278902
17517651,17485448
17530517,17311992
17530806,8047626
17531198,17258122
17532005,17468375
17552420,15860048
17554315,17409061
17589634,13708389
17592442,12029357
17600498,16336848
17606958,17602473
17612866,2878513
17622584,6700144
17628654,17120720
17640977,7332066
17660665,17650633
17671097,1980960
17676743,16697131
17678437,3638855
17708491,3638855
17722657,15500224
17738532,16959967
17743068,17238171
17743300,14637538
17743393,17728430
17758873,17685076
17765415,17713487
17773498,17514249
17775213,17713090
17786959,11496625
17787880,17685076
17791723,17608958
17797782,14070577
17797971,16931760
17800621,17752400
17805965,3315711
17814022,17739081
17842876,17685378
17845389,17446825
17864761,17864227
17890515,17728430
17902250,14910130
17914445,5715068
17922475,9156325
17927895,17918063
17937131,15280054
17944668,11499973
17946127,10391605
17952035,17928620
17955487,17933627
17970271,17960954
17982713,17928620
17988369,16351116
17991917,17960954
18010767,15814246
18022885,18003413
18036906,11061468
18043417,13650341
18056875,12084156
18068468,13187202
18070356,17735869
18070491,11602277
18070976,10791909
18075398,14655025
18079715,16927775
18111523,17153078
18160357,1777712
18165071,17515965
18179345,17727773
18234503,18163458
18251360,4906397
18270123,1817336
18304807,18261269
18305354,18253669
18316396,3424111
18331953,14140051
18338195,14145327
18354498,11105142
18355679,11192552
18358970,17781388
18364549,18151755
18383142,18354348
18395745,18393784
18403048,18044483
18421849,18412241
18424977,18386802
18438522,12285143
18438587,16792115
18472825,18464499
18481262,17759402
18488139,17749198
18495869,18090405
18503084,17172465
18505187,18479461
18533329,18499929
18539562,18445616
18550297,11419086
18555115,13230491
18559872,18545180
18560648,18553552
18579530,18557838
18580868,18458932
18584278,18445217
18584570,18579640
18593343,6072066
18594482,14012324
18595327,18512062
18613264,15367345
18634697,17961953
18656228,18607116
18661317,18649487
18694331,18631657
18697343,18678507
18698804,18579640
18700464,18641947
18709226,14707892
18713954,18670361
18720112,18420161
18728773,18646963
18738065,18708607
18738202,18729615
18769423,16915137
18776809,18678507
18803568,18499929
18821845,18809380
18852107,18380178
18863152,18816208
18871018,13470744
18891708,18840658
18894879,18869267
18902974,17879821
18916092,18907960
18920260,18855570
18944696,14596934
18971825,18131385
18986909,4788829
19002450,13156964
19020745,18678507
19027542,8442162
19040883,19019637
19052829,18909435
19058079,7463652
19058696,5311297
19069128,19002309
19080170,19019637
19091245,19002309
19104328,18790413
19109702,19068645
19118874,16886855
19121206,5598064
19122950,18049168
19124364,19087124
19137984,18764860
19143816,18768822
19150151,18964839
19157612,18631334
19168858,14831439
19178000,18948020
19180732,19106617
19184735,2934878
19205939,18965064
19209013,15996904
19213216,19205726
19216415,18871386
19223143,10809890
19225441,19092059
19237619,3235
19243712,18131847
19245940,17413400
19253047,13805552
19253478,11169329
19255476,19220354
19255749,4494206
19257982,19244170
19268294,17735869
19273464,19243347
19279076,10198113
19279691,19220354
19285106,19220354
19286747,7516389
19293231,10763173
19303036,17984806
19309747,19019637
19331556,19159871
19359210,18454568
19379759,19145306
19390461,19104601
19400752,18186454
19404493,19330264
19406634,18909435
19414940,19399750
19434283,19151098
19449884,19410791
19461862,18098148
19463497,18851764
19465118,19456577
19468396,18370288
19470554,16327320
19478663,12729992
19479936,17198603
19500735,19463255
19501312,9925062
19533458,19499262
19539303,16429136
19561342,18955171
19563366,18833351
19565162,13752557
19584775,19478234
19590370,19504770
19593135,19478302
19613156,19606296
19614326,16212726
19626525,19622389
19631717,19508341
19640175,4307625
19642418,10892665
19651880,19362431
19659925,19492580
19663674,14915220
19671667,11625009
19698667,19622043
19725812,13853104
19728421,3195740
19729172,19687869
19741777,18160662
19743753,19645899
19745937,13612591
19754246,19596924
19769637,19501720
19773442,1529316
19778998,19673438
19784691,18447152
19791269,16194212
19793073,12990765
19806023,19403919
19809051,19785277
19838725,18196398
19841209,19700038
19864754,17630482
19873154,4422191
19877101,19176518
19880578,19872543
19921492,14341846
19929518,19917730
19948555,19929222
19951335,17713487
19957808,10401878
19958567,9751359
19968898,19775702
20000002,19832813
20001584,19259631
20003402,19923333
20005995,19100641
20012337,15144307
20023769,20008101
20023844,2220916
20026110,19974134
20027559,19730985
20027895,19911567
20031142,15071232
20048661,19954223
20059812,5577366
20067191,13191733
20080434,19478302
20085409,9751359
20092440,20074534
20107249,5527310
20110781,19916473
20113943,20104410
20116777,20095614
20129195,4948603
20129582,18708607
20155315,18638237
20157925,20139252
20170333,19710250
20170375,1411092
20181777,20082575
20185076,2957382
20187810,12842469
20197969,20194547
20223334,19909857
20240395,20157274
20240511,20103153
20241513,20140199
20241751,20160811
20245378,20104846
20250337,20250163
20273440,19347994
20283180,6345103
20288378,11556129
20291572,20240528
20305811,3554731
20315666,19422485
20345363,20240528
20348939,13408148
20349900,10519027
20352526,19827639
20362610,17815563
20378859,16618934
20385275,11534138
20385724,12568015
20393056,20200268
20395320,355069
20396666,14843221
20397821,19550208
20400426,20322764
20402584,19726549
20403404,20072998
20404780,7198137
20444587,19794123
20448005,20393845
20460929,13866223
20483402,12318701
20484358,20351921
20493539,20195227
20494337,20326841
20503415,20269970
20506788,4603082
20512060,20456468
20519156,20470588
20525216,19982404
20526699,19854777
20541827,20517277
20561312,20559620
20561319,16176155
20583397,20580821
20588353,20395481
20596342,20330672
20613155,18920817
20636588,20545067
20636735,20593615
20644537,18871386
20662367,20626129
20663257,20643276
20674258,16448098
20676429,9961310
20681858,20523628
20703179,20702916
20714295,10390283
20723765,11547912
20729957,4716178
20736452,20703379
20762538,20632846
20780217,20348220
20823386,20467899
20823847,89160
20855239,20745864
20863424,20841273
20865539,20593615
20867195,12656643
20869787,19845862
20870234,20840358
20871067,20812253
20872103,2638228
20907345,20750913
20960750,20559620
20989177,20989018
21001588,355069
21009846,20798356
21012115,17439447
21037344,20817090
21039475,21025727
21041816,20992569
21047516,18979309
21059148,20932580
21073232,20862531
21076918,11076133
21080735,21058706
21090055,5406810
21117521,21112874
21121589,15136959
21121709,20983463
21136527,839982
21140513,21112874
21143217,10345973
21189892,18145102
21192948,19154393
21197184,20425970
21197610,20072812
21208262,21207540
21209151,21188165
21212978,3664975
21213138,4821835
21214113,16199943
21216428,20072531
21217104,19158347
21220880,19300415
21230689,14350485
21272068,6665228
21274676,21258218
21285700,21258218
21295175,20966748
21296372,21266431
21298483,21287641
21307795,12058548
21325399,21258218
21342124,15384208
21343631,20356242
21344007,21336565
21348609,20850672
21355585,19530247
21355830,21290557
21356205,21330825
21368725,19478302
21376020,21255429
21395785,12992405
21408868,13835671
21420550,21192874
21432088,20563228
21437033,11101398
21437714,2011816
21439796,21392709
21446984,9203357
21451517,20268172
21452912,14668367
21462797,10176139
21463738,21442231
21471315,21250753
21490201,21438139
21491653,389569
21506401,21437203
21515405,20432769
21515804,21004950
21520873,21406381
21522117,18986662
21543702,18699875
21559074,9212432
21561297,26911650
21565033,20313395
21569336,20950057
21570673,21523214
21575799,1980960
21576709,20058656
21581926,21327538
21582797,3164273
21587639,19608787
21611614,21520822
21616908,16173498
21623240,21437203
21641319,21523214
21646138,21585183
21649767,16033086
21662137,21248281
21664636,9212432
21699351,19499262
21751468,20559620
21761486,21758781
21777785,2249569
21779154,20859165
21783197,17466932
21793617,20561914
21796151,19778810
21796223,21643651
21801661,21726272
21835884,12613978
21838535,7080705
21849611,19387466
21856608,21788171
21858488,16033086
21863196,21844145
21867060,21752042
21871025,21801005
21878826,21258218
21881988,21750739
21905013,12449392
21912062,21910057
21945418,8450163
21945486,21846004
21953294,19489778
21956996,21258218
21957341,21743537
21961591,20592103
22003855,21583668
22008652,4467135
22010947,21726408
22025946,20391198
22041721,21967733
22045820,22024753
22068469,21667501
22072908,22067272
22078405,22034527
22151985,22120820
22153427,21521561
22153651,14053619
22159300,21367768
22160158,22062419
22162650,21563047
22164578,21577520
22173017,20517276
22177890,22120820
22188617,21983993
22194581,22183193
22211801,12025655
22230874,22123672
22241608,12855181
22244070,21875540
22244424,17857451
22248250,6787130
22248421,6673891
22260116,22146693
22267121,19621031
22268904,18500235
22272776,20886167
22277262,10176139
22289903,19004020
22299536,5108425
22310427,22270031
22311272,18304010
22326111,9053969
22326365,21967733
22329341,13624105
22335790,22191733
22343761,21674560
22348898,21572341
22361117,22135602
22383722,22318074
22385972,22378654
22406583,20894133
22420958,22378654
22429166,22120820
22442831,20592103
22483531,15163798
22488322,9468096
22488570,14841515
22509515,22467495
22511506,21421043
22526075,6935273
22534456,22522981
22540704,22510190
22545940,16033086
22549827,13853436
22550188,18142953
22566438,22457341
22569846,22123672
22597156,22584554
22599072,22305457
22601680,22581903
22603602,21914086
22628807,22568784
22633674,14124060
22643865,18985931
22667667,10198113
22674500,19489778
22683378,14955476
22683390,21560402
22694710,22267888
22805662,15353957
22807349,22768576
22807833,22768576
22820535,22748424
22822525,22584560
22825371,16008751
22832960,22120820
22837429,20272305
22838599,22378654
22842867,21603237
22871886,19788210
22875623,19189135
22893091,22730104
22897301,22726684
22933669,22752164
22935257,22120820
22976849,20400823
22984795,22730104
22987398,6706299
22994647,21866004
23041137,22958669
23043680,22958669
23065893,23061135
23084973,21943064
23088141,20444814
23095620,23034008
23101518,22790119
23125836,23088782
23130086,11741158
23133216,23079420
23133860,11497385
23136217,10741049
23137327,18696366
23153138,7499353
23162733,9212432
23175699,9513352
23185909,23182203
23186120,22978485
23186643,18128771
23188188,10069341
23194700,14561823
23216080,7576370
23226722,23169850
23231600,12832742
23237790,23046520
23243535,23182203
23260610,23091324
23275817,12613978
23281307,23190132
23323831,23266804
23356504,6973023
23363643,19820846
23377598,23299699
23395758,6454061
23406792,23316289
23418365,21801005
23428014,21945484
23438070,23403122
23455426,9554893
23479402,23347215
23480934,21258218
23486827,14934885
23496473,16173498
23496888,22668337
23508456,23483601
23511768,21258218
23523533,18654204
23526242,11998763
23539833,4320672
23550912,16890965
23561301,23557193
23572915,10198113
23579615,17466932
23581817,23227206
23592819,22561559
23613261,23500156
23630069,20907825
23633323,19310320
23633340,23561415
23672824,23670128
23684514,1529316
23692467,23657665
23710742,23307128
23717408,23596845
23748426,23666571
23765469,23698075
23781215,23706697
23782002,4529158
23785010,23732695
23790199,23763567
23814827,23784295
23818083,13338034
23819654,10950157
23835078,23542642
23841797,23672696
23841802,23702877
23868841,23766011
23889157,19600312
23890429,15216856
23913501,23574654
23919354,23601763
23928814,23798700
23933154,23439777
23963917,2234412
23975645,22086818
23977021,23940266
23978794,23816649
23999187,23478343
24010122,20665837
24028941,23972698
24036599,23932968
24086835,21488000
24092313,23928774
24100004,7412803
24104160,22203981
24104561,22335847
24118834,17014017
24128812,16465928
24130544,23876513
24132620,22418615
24141746,23876513
24159361,23688554
24171753,23294570
24174910,6033637
24175400,10656399
24183980,23244166
24192836,24140558
24197617,5947774
24199943,9244728
24217357,24175793
24224922,23059058
24235141,24099044
24236590,22378654
24239784,22262346
24242080,19578264
24243164,23539521
24243388,21706990
24244093,24160645
24247041,24240879
24248841,14148544
24265703,6984083
24266927,14464061
24277081,1980960
24286510,24179495
24288585,19478302
24292691,19842852
24297129,24285524
24305200,4788829
24306937,21258218
24308669,22267888
24312193,22034603
24326681,23754285
24330363,9035928
24344195,11444009
24350457,7434052
24357891,23633656
24361344,23590477
24362465,22378654
24366287,17877238
24370440,18151755
24370611,11542901
24373157,24368457
24373542,17140766
24374720,24360108
24379486,24278275
24381144,19399750
24385592,14497357
24387697,24373652
24392071,24374539
24392805,16073371
24392930,21839769
24406728,24295736
24409982,24140558
24410857,13994888
24412097,24397067
24413440,12994463
24414367,24407339
24417611,19495137
24419559,3152851
24430068,24192374
24437056,24435093
24437901,24417253
24439379,23059473
24441230,24406779
24442615,24373652
24444231,21436362
24445850,23515506
24446617,3138361
24456331,24315024
24457047,24456526
24466207,19204193
24469202,2287695
24484269,24331101
24485383,7652263
24487178,21233771
24488999,24331101
24492399,1465296
24492515,17592695
24493170,24389302
24496535,24218553
24507458,4716178
24508124,24406779
24512533,24417253
24513124,22872653
24513125,24501945
24514756,24435283
24517552,13909116
24519170,23944684
24521664,24455926
24533712,24533576
24534086,21553433
24547474,24483523
24556489,22919681
24562661,24562511
24563398,24238894
24564441,24360108
24565925,24374535
24577035,23133720
24581313,24542413
24583507,10227371
24587947,22833096
24593322,10151977
24600338,24567208
24601437,13202168
24602494,5246281
24605403,16237160
24613707,21822357
24614852,3008990
24615613,14915220
24630332,22887639
24630915,24625107
24632202,6215510
24657814,15718487
24661012,2305204
24661017,24647940
24667329,23789613
24667372,20250163
24670236,10620204
24677394,12371859
24679355,24603082
24682942,8102508
24688269,23987856
24688810,24455219
24690536,18128771
24691283,24599819
24695210,24376477
24699723,13853436
24703986,23393941
24716646,24627826
24717258,22203981
24722260,9296570
24728105,23997026
24729544,24653364
24730212,23433901
24730298,21226516
24735456,21170396
24738955,24636276
24739830,22335847
24742670,24373652
24746583,24679357
24749159,18521821
24750189,18855251
24761253,11231687
24765837,16374409
24772326,24567208
24772922,3927045
24774472,9763829
24774508,24756911
24774908,9849114
24778475,24718423
24785133,24699298
24785399,24686301
24786573,24406988
24804883,19298607
24807333,24542413
24808005,24433119
24819900,24414592
24822276,24820149
24823027,24480326
24828664,24760395
24840639,23542642
24844838,4426146
24846758,24734230
24851237,24844488
24852523,24820149
24855250,24516444
24856738,24760395
24859683,24545386
24869921,13772500
24874158,24746985
24874236,19062967
24886863,24883343
24890539,9849114
24895060,24088035
24896086,19593055
24896512,23692330
24908313,24811294
24908602,24722745
24908721,24426180
24909313,24883343
24916994,10405356
24917164,24907700
24922634,17265659
24927416,20707097
24931254,23811156
24933629,24786670
24936822,24929999
24945651,13994813
24947765,24769769
24951407,24890672
24957269,15840776
24964398,21903445
24970475,23545522
24972013,12872821
24972985,2859386
24973063,7339575
24976260,21353921
24979530,24916177
24988163,24920534
24990052,21688554
24991253,24853478
24993679,20563228
24994031,24686627
24994870,24980437
24996327,24959331
24997278,24828793
25003289,24999332
25012132,24523998
25017082,24905807
25022460,24891857
25022683,24718423
25024094,22922623
25027402,24976400
25029436,2220916
25031339,12893399
25040706,24459360
25046594,24922606
25061709,25006597
25066343,20592103
25077084,23957562
25078484,25051778
25083178,24699298
25083401,18708607
25084361,24786670
25084965,24976400
25088502,3786468
25090651,24604402
25093670,21815713
25096844,25077325
25099763,23876513
25106185,24124480
25107541,25077325
25108998,22740044
25112286,24459865
25116558,18043159
25120185,23545522
25120734,25101596
25129424,20927975
25130622,23393941
25135204,24617961
25136829,19640104
25139879,23276612
25143282,25118291
25148027,25136718
25150006,20684983
25151345,23608787
25154852,25143681
25157454,25028893
25159563,24686782
25162777,10354023
25169616,12371859
25176489,23987856
25179007,25127718
25181102,24853478
25181378,21655287
25182703,1786740
25184691,24994365
25185925,3554731
25187077,25137686
25203875,24803119
25204746,20665837
25205416,25179072
25207687,22937368
25212401,24727482
25212781,25144167
25213305,18151755
25215601,25144167
25234839,25225775
25235872,24980437
25248311,16033164
25251100,25144167
25253182,25144167
25256845,24366871
25259106,25147887
25259759,10292852
25271759,16595516
25271829,24139005
25279999,24574555
25286005,3898831
25291797,25219784
25298612,23022002
25300623,24424906
25305293,25224935
25305429,18244225
25307139,25300532
25312041,24461011
25317902,11712673
25318652,24924153
25322105,25311056
25322642,25299393
25325199,25193798
25327109,24718423
25329672,23564149
25331822,24696963
25332343,4922203
25336226,25274581
25337481,24912478
25342734,25250754
25345770,2234412
25346447,25049433
25350802,24860661
25356875,25313508
25358504,25225830
25358875,23842685
25362042,9012
25363802,25282596
25365808,20563228
25372421,24574555
25373172,25255614
25374117,24338938
25375138,24530580
25378716,19478302
25386711,25300532
25387056,23832788
25393152,25311056
25394374,23393941
25402249,25306471
25404457,9212432
25405583,16038348
25417188,24786681
25419541,17059496
25427143,22817683
25437276,13620837
25439532,15363307
25447567,20529533
25448283,24994365
25459383,25188588
25465717,4984961
25465744,25307981
25469347,25441938
25481849,24892429
25482653,18441652
25483487,25445994
25486450,25445994
25486625,18345344
25487551,20927721
25490752,24459865
25491355,24913986
25493630,25487029
25504152,25412092
25508495,24756911
25510601,20168243
25513776,25330509
25516582,4281029
25518202,25341212
25518867,25050750
25520430,14515578
25527369,22417176
25533160,15928855
25544886,22804864
25553803,14140051
25555552,22907787
25555855,24274164
25559635,25330509
25563238,23018694
25566208,22735315
25567100,25496468
25567529,25271418
25570892,25427323
25571667,3554731
25573170,3980604
25578747,25445994
25583951,25427323
25584227,18431496
25585490,16565954
25604002,24545386
25606970,26450459
25620768,21796907
25621235,24536965
25630420,19920381
25630497,18855251
25631820,20293340
25636776,22735315
25650066,25649761
25652892,8741918
25657278,7915549
25659649,25454707
25666520,16033086
25673161,24368421
25673836,23190132
25682072,25370123
25687270,24093414
25691156,25679372
25702751,25611078
25703310,22203981
25706851,25638621
25708925,25678795
25708965,19106587
25709591,25644939
25710929,24890672
25712065,7198137
25717021,25406234
25720361,25674140
25721293,22691634
25722925,25268328
25727867,25697678
25731425,6120273
25743360,25690733
25760914,24994365
25763935,7198137
25766740,21916692
25770729,22335847
25771352,10941107
25773509,17136352
25776735,24553707
25805264,25596462
25805982,25802023
25806990,11527186
25812814,19622389
25813859,11649926
25815792,23846829
25816145,19600312
25816362,22584554
25819064,24907721
25830361,10791909
25834970,25750533
25836795,12764034
25838966,23014562
25845075,24994365
25846959,23014562
25847475,25760249
25862389,24509679
25862530,25114366
25863477,8551511
25865011,24753689
25874654,4716178
25875639,15289779
25888007,22775608
25892169,25892080
25893536,24483523
25898359,3910806
25913075,25137686
25916051,24699298
25919562,25871793
25919931,17432048
25924940,25891323
25925494,20578835
25926795,19112707
25930351,25822012
25935014,25143681
25938592,7127041
25940315,25906051
25942687,21249198
25946394,7198137
25946442,20853477
25946712,23523060
25947640,25928971
25949604,11935294
25960452,25868513
25965520,25942053
25965852,25840843
25968858,23531110
25968992,25819556
25970018,22924822
25974219,25111643
25980791,25954203
25982170,23531110
25984957,23150851
25991600,22831300
25994089,25965106
25994373,24459865
25997420,25067600
26000878,9554893
26001447,25971915
26007173,19529322
26012724,25427323
26020460,17476786
26028824,24166873
26032128,17588745
26034475,21511438
26038608,25871793
26039646,25976948
26043453,25937601
26045814,25453321
26047118,19631103
26048726,6939709
26049711,26046497
26049812,25921955
26050621,5218670
26052109,25005347
26054898,25445994
26055173,25657741
26058782,22946940
26068392,25991140
26075176,19149087
26076457,25991140
26077886,21617565
26090531,25931411
26091845,25965106
26092615,13160915
26093774,25845642
26094869,24567208
26095292,6301039
26096548,26093935
26107025,25280797
26118925,17198603
26120137,23216303
26120237,9574738
26121553,16831759
26123830,24523099
26123919,26088469
26124248,22203981
26124731,26042728
26139991,25879684
26142481,2590048
26143187,5842223
26144311,20846207
26146395,25971915
26154303,26133983
26154556,6978516
26155252,5787394
26160064,26132508
26161802,26083330
26162364,26154335
26163354,26154768
26165366,26020864
26168675,25840843
26177891,7446334
26184714,25528988
26185241,19280939
26185716,25755126
26186462,25341212
26186510,26186632
26187188,26174734
26188192,16073371
26189377,24422575
26193774,5116415
26196596,24515846
26199319,26088469
26203712,8650096
26204048,26154496
26214590,25921955
26222004,25906051
26225922,25836754
26230072,21258218
26242188,25445994
26248779,25774406
26249701,25904780
26252082,25628318
26253288,25456716
26253392,25979859
26254812,26213708
26256449,18097159
26268460,8975355
26268996,26241117
26273994,2707209
26284241,16843273
26286214,21307301
26292688,26032382
26293949,7671758
26299290,15814246
26306116,3744312
26306339,24607111
26309569,26247989
26315010,26092639
26316906,26046673
26317769,25974283
26328696,20595673
26333766,26291250
26335205,25929508
26343444,26210406
26346224,7213447
26347427,11802333
26348602,4059358
26349756,18920770
26353841,26302214
26362973,5201936
26373575,26360340
26375114,26361089
26380830,26215269
26383130,22362181
26388113,25955716
26391474,21914086
26391893,26361089
26392550,25840501
26417956,26285753
26420119,26313278
26422138,17936431
26422874,26355627
26424425,22378654
26429377,25750533
26431709,26355627
26433503,9212432
26441985,17652496
26442916,25496346
26443357,25905170
26449721,26339097
26450409,26399313
26453004,18678507
26453098,21516506
26457671,22378654
26457905,21892271
26459435,19550208
26472585,26463003
26478094,25989898
26484738,26358859
26489119,26131190
26496913,24191747
26497361,26355627
26498272,1698936
26499148,26473100
26507842,19019637
26522917,26473100
26523837,26324924
26525432,26472851
26529182,26474765
26549190,26418728
26551117,25965106
26551335,26446662
26553688,22203981
26556351,26539414
26558177,9485366
26570859,26242004
26575561,26168762
26578418,26538958
26580679,26338397
26582625,26355627
26582921,26514317
26583066,22335847
26590255,19550208
26591140,24103482
26593522,24668775
26596386,17024111
26602948,9235190
26606466,8451044
26611652,24599819
26613486,13218291
26617785,26576217
26621320,22895891
26628662,25942469
26630505,26557633
26637607,26616890
26641653,2407685
26645750,24521548
26688728,26223510
26701605,3888596
26705954,26498598
26721899,26689104
26726112,1764278
26732453,24837606
26735840,26700071
26736766,24789946
26737354,20086001
26749786,26644122
26751483,21909773
26752757,26459439
26752899,24366871
26757504,26076924
26760133,21822357
26766989,26736078
26775029,12139595
26776534,26750283
26787037,11196889
26789651,26179519
26793357,22457380
26796062,26697066
26797569,26700071
26809264,13768049
26811366,23531110
26817192,26801072
26821046,17271101
26824812,26556906
26827196,7358356
26828571,3259149
26836007,26774894
26850250,26074106
26850870,26829742
26852515,26614863
26853373,10449140
26854740,26614863
26859762,26774894
26869412,26148408
26870636,26668815
26871382,26700753
26871759,26835827
26871903,21546514
26874587,4948603
26880270,26874311
26883582,26856058
26884494,26857994
26885156,26355627
26889284,26801072
26904034,26774691
26906171,26774894
26908587,3442608
26912118,26750178
26915703,26851445
26916173,25982547
26916668,26826314
26918678,18979309
26928954,26771570
26932681,9513352
26939114,26643626
26943932,26794168
26947986,26774894
26949067,26873072
26955176,26774894
26957688,18678507
26960923,24231080
